value
3.01586
2.70915
3.03332
3.12163
3.06178
3.23543
2.78188
2.76004
2.91577
2.92163
2.77527
2.92459
2.53726
2.50438
2.46326
2.3201
2.44666
2.46755
2.77219
2.93362
3.4187
3.49008
3.56171
3.96302
3.78593
3.91058
3.88382
4.198
4.20214
4.17104
4.15909
4.08244
3.72148
3.9059
3.77913
3.74149
4.05835
4.08563
4.1873
3.68513
3.84046
3.72785
3.09993
3.58469
3.0742
3.00294
2.54616
2.88251
2.91591
2.57636
2.67721
2.62777
2.56043
2.28141
2.66373
2.7241
2.42401
2.6173
2.72559
3.05783
3.03093
2.5677
2.25509
2.04639
2.05059
2.43009
2.33836
1.98598
1.92887
1.85994
2.09847
2.11936
2.23677
2.00646
1.98384
2.04127
2.12808
1.96266
1.93884
1.82306
1.61287
1.67138
1.79375
2.30936
2.16277
2.00963
2.12169
1.90761
1.75702
1.97035
1.92373
1.95496
2.02594
2.12672
2.01971
1.88327
1.50405
1.50081
1.49868
1.85807
2.07752
2.4186
2.45899
2.43934
2.26102
1.96042
1.82281
2.16729
2.16198
2.1317
1.93279
1.82973
1.85768
1.55762
1.47345
1.56615
1.5869
1.40118
1.55097
1.73076
1.46919
1.46042
1.51664
1.64597
1.95656
1.64211
2.16616
2.38708
2.09787
2.06262
2.11737
1.94336
2.11351
2.01323
2.14792
2.27725
1.91801
2.18795
2.15652
1.80612
1.93669
2.22598
2.01939
2.11125
1.9761
2.07046
1.9863
1.96606
2.13984
2.2413
2.1123
2.26207
2.00505
1.68087
1.47191
1.48758
1.66554
1.7136
1.72407
1.96417
1.59256
1.35604
1.56374
1.38194
1.55487
1.9261
2.0776
1.91619
2.12129
2.09508
2.14454
2.03986
1.85687
2.21403
2.47032
2.85539
2.72826
2.68085
2.51747
2.68799
3.02652
2.95055
2.79697
2.61878
2.13252
2.38052
2.29115
2.32806
2.66167
2.37554
2.66446
2.84805
2.34206
2.25665
1.68998
1.30375
1.25679
1.66977
2.01559
1.92903
1.52879
1.2606
1.33812
1.72353
1.52105
1.08063
1.9323
1.5699
1.89951
1.64162
1.97873
1.47931
1.3552
1.1997
0.980506
1.4058
1.7915
1.28156
1.26972
1.53812
1.47105
1.29796
1.64269
1.6518
1.47669
1.58001
1.91162
1.75138
1.83009
1.65789
1.4955
1.6973
1.58127
1.49602
1.52226
1.60204
1.55595
1.55041
1.66847
1.71065
1.65028
1.9839
1.88283
1.96699
1.65168
1.58273
1.80582
2.24442
2.03268
2.15592
2.27319
2.04296
2.01106
2.37692
2.05037
1.83574
1.5276
1.34586
1.53983
1.45253
1.32553
1.42363
1.30886
1.437
1.62503
2.03868
1.86004
2.11276
1.42824
1.34248
1.203
1.1894
1.39532
1.56991
1.56562
1.63538
1.6135
1.70299
1.85666
1.81337
1.50717
1.96941
2.07223
1.69135
1.36281
1.52472
1.78331
1.81467
1.91145
2.053
1.85259
0.977657
0.582757
0.441469
0.470752
0.589625
0.912436
0.653607
0.905914
0.899778
1.06492
0.957914
1.16984
1.21635
0.782952
0.825261
1.07269
0.795738
0.241524
0.36157
0.64465
0.903285
1.0452
1.08793
1.32825
1.19736
1.24797
1.35172
1.35447
1.65506
1.61827
1.69118
1.62269
1.94517
1.84469
1.5097
1.74822
1.72158
1.70125
1.53955
1.59621
1.30976
1.70924
1.53633
1.48819
1.59063
1.5187
1.31817
1.36024
1.63996
1.42527
1.52181
1.29517
1.37481
1.35385
1.44336
1.37294
1.21314
0.602193
0.879216
0.977486
1.0851
0.993667
0.844173
0.947303
1.79355
2.04063
2.16914
1.98232
1.58244
1.45931
1.46601
1.92047
2.19408
2.31647
2.29061
2.28746
2.05701
2.26422
2.28567
3.22784
3.07868
2.82439
3.21879
3.06832
2.85244
2.97537
3.17743
3.25464
3.16424
3.07969
3.41918
3.23721
3.2264
3.13317
3.60001
3.24363
3.44004
3.48834
3.52018
3.4152
3.16903
3.04818
3.28221
3.19946
3.52939
3.78208
3.41658
3.44575
3.09989
3.59093
3.80942
3.47757
3.38872
3.70736
3.43233
3.13039
3.91755
3.85691
3.89759
3.75531
4.09124
4.05368
3.54515
3.2926
2.7569
2.70312
2.67429
2.91822
2.733
3.24404
3.05843
2.81738
1.90784
1.98369
2.4483
2.57797
2.72366
2.58177
2.70879
2.13495
1.72608
1.85818
2.54815
2.50561
2.3484
2.23863
2.13325
1.83429
1.90491
1.77041
1.40689
2.14387
1.969
1.8231
1.48184
1.2617
1.22252
0.925541
0.874921
0.465237
1.56475
0.751846
0.889612
0.315725
0.769997
0.327118
0.448444
0.614964
0.690166
1.08647
1.01012
0.567309
0.616572
0.910524
1.38347
1.01527
0.764392
0.624853
0.479493
0.184153
0.60961
0.211124
0.164112
0.601653
0.533355
0.629864
0.789379
0.435648
0.736552
0.634623
0.66567
0.699429
0.881847
0.47957
0.474057
0.605817
0.83374
0.827744
0.860132
0.577903
0.67181
0.716802
0.634497
0.896317
0.876385
0.47954
0.297547
0.477796
0.555881
0.64757
0.492837
1.04091
0.305336
0.337434
0.776986
0.685374
0.688084
0.245019
0.392111
0.695707
0.711875
0.743502
0.500087
0.441598
0.189119
0.225423
0.518139
0.769437
0.171488
0.241593
0.563202
0.51363
0.772412
0.843894
0.729133
0.973862
1.69183
0.756324
0.857477
0.974562
1.09532
1.16234
0.980549
0.73683
0.770712
1.09106
1.19839
0.573143
0.682427
0.595124
0.545902
0.907482
1.20566
0.895534
0.809473
0.565825
0.929119
0.540101
0.371434
1.16526
0.56738
0.504608
0.318157
0.566348
0.385635
0.306512
0.223246
0.273694
0.280513
0.583736
0.490123
0.220322
0.42375
0.575506
0.262124
0.330374
0.331095
0.443866
0.303878
0.432606
0.282116
0.504511
0.86636
0.642183
0.902943
1.1809
1.42631
1.17819
1.04552
0.875492
1.12311
0.62244
0.73466
0.574839
0.168028
0.201559
0.437431
0.395094
0.568695
0.478696
0.684203
0.481023
0.721012
0.540635
1.15381
0.830792
0.75421
0.646268
0.633929
0.509722
0.8764
0.984948
1.13492
1.50663
0.991135
1.42902
1.17532
1.18499
1.26136
1.62459
1.57951
2.09207
1.87526
1.71014
1.45105
1.61504
1.37464
1.85847
1.85575
1.96065
2.61685
2.09475
2.10957
2.56717
2.57349
2.6382
2.63628
2.4749
2.23686
2.40938
2.48864
2.80309
2.15873
1.89221
2.07517
1.95846
1.74102
1.90609
2.15674
2.20302
2.82984
2.39504
2.09215
2.22379
1.90306
2.10428
2.23907
2.29138
1.77493
1.19598
1.62335
2.338
2.10053
1.96687
2.11309
2.00668
1.97798
1.9086
2.33112
2.51747
2.76345
2.46859
2.42481
2.36664
2.14795
2.07317
1.98204
2.35723
2.22541
1.83156
1.7442
1.87544
1.47108
1.40509
1.39305
1.55888
1.69047
1.61051
1.42506
1.2724
1.39662
1.24062
1.37582
1.5141
1.37894
1.38418
1.43041
1.2576
1.46565
1.65044
1.49493
1.68451
1.3794
1.52425
1.38906
1.64983
1.79863
1.81921
1.57142
1.5918
1.57837
1.37849
1.15548
0.797138
0.751231
1.04326
1.10641
1.13421
1.2701
1.76894
1.26297
1.4061
1.67786
1.81005
1.14438
1.61045
1.11819
0.918551
0.517083
0.526284
0.554376
0.241888
0.303543
0.84408
0.717759
0.682861
1.18092
1.33698
0.963028
0.894482
0.788894
0.588134
0.915667
0.982929
0.743128
1.15668
0.906515
0.714234
0.783131
0.818155
0.737599
0.63867
0.739438
0.569436
1.02462
1.05391
1.03435
1.11922
0.615869
0.899815
0.500888
0.597223
0.550372
0.601822
0.462445
0.632595
1.2246
0.831991
1.1699
1.41089
1.7672
2.09874
1.75647
1.37346
1.39356
1.61382
1.03451
1.05406
1.0049
0.549353
0.290774
0.210261
0.25065
0.643303
0.933257
0.761512
0.774573
0.88428
0.906712
0.970437
0.939948
0.371964
0.485349
0.841116
0.903128
0.624834
0.650198
0.901053
1.15106
0.975626
0.581378
0.859834
0.835394
0.785523
0.965627
0.778037
0.981617
0.732118
0.921727
1.4897
1.23818
1.23405
1.58138
1.39572
1.59833
1.41823
1.52157
1.93019
1.74426
1.29841
1.1367
0.755321
1.34368
1.06528
1.37093
1.51698
1.68037
2.14753
2.52657
2.02129
2.03202
1.86505
1.64126
2.14681
1.45941
2.06326
2.21138
2.58425
3.30717
3.858
2.98489
2.86224
2.36406
2.48198
2.42375
2.64984
2.36656
2.19794
1.25342
1.66289
1.77676
1.40696
1.83632
1.32818
1.30275
1.35886
1.27489
1.05948
1.25068
1.48245
1.28621
1.64923
1.30244
2.0708
1.24643
0.96672
0.87694
1.39561
0.879597
1.22996
1.54559
1.57908
1.60778
1.95071
2.14651
1.68194
1.46296
2.0072
1.85701
2.17064
1.49512
1.49468
1.00501
0.84024
1.02921
0.822155
1.14191
1.58545
1.67346
1.79013
1.56659
1.54252
1.58013
1.28987
1.46319
1.62423
2.05852
1.47899
1.60564
1.27435
1.17186
1.6392
1.40607
1.21183
1.12475
0.929494
0.835812
0.874183
1.05289
0.882394
1.11398
0.777262
1.74218
2.02447
1.97847
1.93886
1.70094
1.85199
1.98589
1.61167
1.48638
1.54993
1.79219
1.79734
1.44731
1.83569
1.30819
1.81846
1.79584
2.18094
2.09871
2.21001
1.79249
2.27334
1.78509
2.16489
2.45379
2.68157
1.99697
1.97223
2.47868
1.93571
1.98585
2.33999
2.01107
2.44485
2.05526
2.44943
2.56533
2.40388
2.0557
3.06039
4.02842
3.76564
3.45723
4.51003
4.92299
5.00224
5.15362
5.2313
6.26393
6.38812
6.49999
6.1193
6.57709
7.6961
7.52167
6.79945
7.06359
7.03199
7.11311
7.21056
7.24076
7.21701
7.30296
6.07098
6.9835
6.7542
6.72306
6.16911
7.10008
6.69141
6.20952
7.14003
7.01523
6.56774
6.16353
5.21919
6.73443
5.58126
6.26027
5.88834
5.48735
5.68837
5.77205
5.77875
5.13101
5.5717
6.19035
5.63187
5.85213
5.69315
5.77135
6.39198
5.7312
5.62663
6.47478
7.23215
6.90851
5.94336
7.01161
7.01078
6.95238
7.4901
8.12177
7.76724
7.35207
5.86147
5.61551
5.28907
5.10843
6.40359
6.7256
7.22151
7.06197
7.29438
7.98625
7.27334
8.3693
8.35422
7.8638
7.99516
8.36964
8.00328
8.70568
8.00569
7.97426
7.86828
7.93412
7.6892
7.86607
8.64842
8.63717
9.88803
10.0125
8.90236
9.47487
8.58112
9.81013
9.90979
8.50283
8.67234
8.19633
8.00479
8.9316
8.71546
7.63165
8.59307
7.30747
6.74713
7.27269
7.19071
6.91894
7.23265
7.70047
9.26664
8.27508
7.66318
7.37883
7.73356
7.25894
7.60112
7.34898
7.30257
7.21937
6.61196
6.42645
6.90583
6.58729
6.29511
5.93854
6.75668
6.95193
6.4196
6.28071
6.10203
6.09574
6.39855
6.63767
6.13068
6.22165
5.46848
5.62708
4.85205
5.81621
5.88316
5.24539
5.55993
5.4817
5.71822
5.316
4.72837
5.28713
4.49125
5.08385
4.9191
5.11782
4.17825
4.41596
4.39478
4.52173
4.22276
4.18864
3.8931
4.1129
3.93764
3.75504
3.38448
3.43422
3.26638
3.78708
3.92757
3.6053
3.54013
3.0412
3.58468
3.63664
3.73898
3.44975
3.72783
3.88577
3.44542
3.37773
3.21366
2.72723
2.78551
3.67719
3.58235
3.06981
2.64333
3.02787
2.11539
2.50573
2.91734
3.25605
3.27983
3.25467
3.0376
2.49997
2.90522
2.52942
3.10361
3.21913
3.091
3.22882
3.4251
3.79294
3.88066
3.8363
3.6069
3.19265
3.52256
3.97666
3.85707
4.40399
4.2688
3.63952
3.97351
4.18382
5.08594
5.20428
5.42915
5.67259
5.85197
5.82775
6.41059
6.4859
7.40512
6.92041
7.43876
7.05498
6.51472
6.86302
6.71621
6.54949
6.99221
6.06641
5.81374
6.10931
6.01603
6.7967
5.61393
5.82599
5.95629
6.2746
5.52076
6.15141
5.61368
6.46658
5.75718
5.91462
5.16224
5.36406
6.06986
6.35642
6.763
6.85293
6.47831
5.88015
6.18316
7.00186
6.7762
7.43738
7.1235
6.47567
5.76335
6.81552
7.30557
7.16957
6.21298
6.41632
7.62425
6.77611
5.9775
5.92333
5.67315
5.8718
5.02009
5.68576
4.39757
4.49799
5.14668
4.79312
4.02615
3.50276
3.66504
4.65919
5.49659
5.21677
4.36418
3.31448
3.51795
3.00189
2.32622
1.30729
0.542786
0.963642
2.15254
3.65631
2.61478
2.39271
1.92053
1.52875
2.20514
2.72601
4.7682
4.41105
4.24951
3.86368
4.08271
3.97861
4.23709
4.07485
4.04964
4.44232
5.34134
4.71875
5.35729
5.4199
5.7526
5.68155
5.96365
5.77765
5.66403
5.9656
6.02886
5.62712
5.54781
5.62109
5.70361
5.10961
5.66124
5.71572
6.09987
5.74246
6.31109
6.11529
6.14056
5.91832
5.37681
5.46341
5.32358
5.50503
5.46741
5.47058
5.45985
5.63308
5.54782
5.40466
4.85602
5.4057
5.71242
5.25455
5.15335
5.11269
4.79374
5.16977
5.63551
4.18372
4.27789
4.47642
4.50329
4.19783
4.00656
3.9786
3.87717
4.05546
4.12346
3.84485
3.86167
3.56375
3.53492
3.23507
3.46362
3.7862
3.48721
3.50957
3.5005
2.83993
3.4443
3.31297
3.46568
3.17945
2.5769
2.35764
2.84873
3.16849
3.22154
2.39971
2.38245
2.21933
1.53038
2.04549
2.04849
2.09575
2.94478
2.82438
2.33961
2.41753
2.53092
2.43392
2.4287
2.34956
1.93928
2.12444
1.96926
2.31107
2.08715
1.64363
1.68218
1.31931
1.42607
1.74073
1.71232
1.72611
1.8388
1.41742
0.871463
0.515113
0.297788
0.336722
0.467302
0.423348
0.426854
0.519069
0.930621
0.685227
1.45082
1.81089
2.06596
0.847255
1.00458
1.69429
1.63312
1.46041
1.58741
1.83689
2.43423
2.46423
2.7616
3.03723
3.20239
1.82076
1.59012
1.73289
1.58123
1.88596
2.21589
2.80445
2.66784
3.1284
2.58927
2.23344
2.32803
2.35597
2.42745
3.13547
3.43586
3.31
3.30191
3.86981
3.29303
2.78547
3.53061
3.9932
3.97309
3.85513
3.77934
4.12376
3.52097
3.49527
4.15625
3.24681
2.72854
3.02639
3.18858
3.34069
3.43302
4.14406
3.8118
3.94369
4.12095
4.019
3.06168
3.7213
4.40576
3.72323
3.58416
3.54788
3.8333
3.50523
4.15038
3.91984
4.09783
3.81683
4.11487
4.08173
4.48702
4.9313
4.53415
4.09965
4.00533
3.36201
2.79117
2.7918
3.04505
3.42729
3.42985
3.50774
3.12691
3.33171
3.67257
3.19145
3.07202
3.13625
3.27829
3.20223
3.27275
3.12656
3.49414
3.48445
3.67354
3.96355
3.64283
3.78103
3.73181
3.01476
3.54495
3.13671
3.44002
3.33524
2.95683
3.50618
3.00327
3.30491
3.68729
3.00177
3.20916
3.62453
3.45713
3.52295
3.94221
3.48884
3.89518
3.51694
3.68047
4.14205
4.0244
4.49548
5.34349
5.41092
5.06254
5.62973
6.49945
5.87058
6.28555
7.16299
6.97328
6.24281
6.38627
6.96455
6.85692
6.37535
6.94813
6.68343
6.03803
6.66095
6.6447
6.5375
7.18006
6.68317
6.53926
6.32133
6.27424
5.85724
6.23443
5.39562
5.47557
5.40247
5.26757
5.45609
5.02933
5.00671
5.46524
5.05303
5.18885
4.98208
5.04648
5.61434
5.45168
5.6447
5.56486
5.45132
5.73094
5.37171
5.1534
5.61021
5.82271
5.30369
5.26279
5.66712
5.04648
5.14596
5.14889
4.74833
4.4143
5.5554
5.40528
5.66132
5.49641
5.35725
5.96643
6.44904
7.15621
7.33383
7.96149
7.30348
7.42039
6.86243
7.37317
7.62485
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
8.27635
7.2552
7.22229
6.83054
6.86365
6.17281
6.1813
6.21991
6.06333
5.95979
5.36936
6.9194
5.41147
4.69071
5.1972
5.13919
5.09052
4.5432
4.02336
5.87506
6.18511
5.51748
5.08684
4.94117
4.79613
4.87339
5.01551
4.67613
6.79674
5.53458
5.79411
5.62692
4.74464
5.11856
5.08675
6.23817
5.10067
5.30014
4.84374
3.63593
3.27316
3.14823
3.2919
3.58295
5.61345
4.96918
3.72869
4.5661
3.15839
5.29589
6.01682
3.86428
3.31973
4.20535
3.04657
2.43659
2.58332
2.94461
2.91305
3.21587
3.70124
3.29899
2.82669
3.19777
4.22271
5.11254
5.03482
4.19975
4.06677
3.38541
3.42837
3.06035
2.89491
2.82568
3.03288
3.08285
2.78172
2.91627
2.6016
3.06845
2.67302
2.52554
2.21003
2.14016
2.40435
3.26651
2.23896
2.35722
2.84358
3.0516
1.67457
3.26242
3.36834
2.24435
2.09893
2.31433
2.67275
2.89494
2.97768
2.12583
1.84619
2.12227
1.97898
2.38862
2.19249
2.01514
1.9843
1.46738
2.13082
2.21932
2.78098
2.58292
2.00221
2.2135
2.38932
2.14003
1.59588
2.54475
2.98754
3.31895
3.41224
3.21067
3.18547
2.80137
3.27283
3.41419
3.06048
3.0271
2.88543
2.7918
2.65528
2.80164
2.6381
2.39616
2.13411
2.7359
2.94113
2.52567
2.82046
2.55495
2.65789
2.47122
2.79649
2.44001
2.46344
2.83242
2.32029
2.38673
2.64048
2.37607
2.39806
2.40167
2.32103
2.32659
2.67506
3.41899
3.23464
3.9683
4.39408
4.75817
3.95571
3.83339
4.47127
5.9079
6.49986
5.36413
6.30623
6.49056
6.74
6.01498
6.03238
7.62962
7.02596
6.15802
5.69235
6.58597
6.50094
7.18755
6.30933
5.54605
6.64367
5.97373
5.78145
6.51298
5.71709
5.30515
5.72928
5.60471
5.43711
5.50454
6.30923
7.72624
6.22458
4.84238
4.56432
5.36528
5.22784
4.17113
3.69267
4.13953
4.46481
4.73479
4.40046
4.52536
4.27354
4.68881
3.86364
3.65493
3.40928
3.9583
3.97705
3.94259
4.45644
4.01976
4.08133
3.57461
4.0201
4.0351
4.02364
4.32019
3.40213
3.59469
4.0918
3.86969
3.4668
4.01928
4.45961
5.02112
4.5085
5.69596
4.24721
3.07912
4.42117
5.56562
5.05116
5.48914
5.48971
4.39912
4.01675
4.80267
4.13327
2.57901
4.71687
4.37387
3.56909
2.60434
1.16247
1.74773
3.77151
6.82831
5.72656
3.87626
4.10641
3.61839
3.63413
4.66885
5.70087
5.39421
5.1859
4.91743
5.90327
5.36614
4.85711
6.49423
6.7058
6.55324
5.85558
5.57153
5.44531
5.46492
5.70562
5.69951
6.2805
6.911
5.86393
5.37875
6.20249
5.85269
6.25118
6.17825
5.18286
4.87281
4.85105
4.754
5.22276
4.4667
4.63942
3.55049
3.63965
6.12083
4.18946
4.36874
5.48523
7.39788
8.61455
5.59134
4.82212
4.75761
5.10098
5.66357
8.68413
7.06402
5.69165
4.69467
4.6556
3.99928
4.00453
4.67036
5.14352
6.33473
3.86461
4.08297
4.61093
4.73016
4.72747
4.82471
4.1689
3.52132
5.0517
6.55204
4.70473
4.96122
4.35973
3.18801
3.01123
3.01181
3.48201
3.93133
4.17675
4.30797
3.28264
2.75982
2.55331
3.20417
2.82351
3.70361
3.00288
2.27539
1.60543
1.68915
2.09505
2.06653
1.61436
1.41954
2.11281
1.74886
1.78995
2.71784
2.42283
1.8083
1.33549
1.82706
1.46768
1.26662
1.19355
1.41214
1.36298
2.04271
2.69165
2.88556
3.71894
4.42346
4.24893
4.42035
4.64521
5.20595
4.86339
4.91797
7.62441
6.62817
6.53102
5.99316
6.05229
6.24885
7.30661
5.25835
5.12292
5.00109
8.40831
7.30523
7.15222
7.52106
5.52838
4.38327
4.74676
4.88459
6.6976
9.70333
8.31039
6.71453
7.75683
7.74585
7.55232
6.77557
6.69807
6.17729
6.38687
5.84071
5.48811
6.53066
6.71073
6.52578
7.19372
7.11597
7.57413
6.91299
7.62494
7.04911
6.73142
5.64234
6.19012
5.27502
5.03222
5.06201
5.36117
4.27478
2.56062
1.76389
1.65581
1.62375
1.53167
1.21924
1.01361
0.757776
0.673851
0.617739
0.666003
0.510023
0.685236
0.570719
0.310425
0.216719
0.480166
0.782164
0.840474
0.585798
0.724697
0.663462
0.82389
1.08826
0.751036
0.672982
0.975682
1.06436
1.75445
2.21605
2.7611
2.86088
3.1664
3.04257
3.02718
3.16032
3.13273
